rowID,Cluster,RAJ2000,DEJ2000,Diam,Dist,E(B-V),Age,pmRA,pmDE,Nc,RV,o_RV,[Fe/H],raDeg,decDeg,l,b
660,Majaess 86       ,07 18 31,-18 22 15,  11.0,     ,      ,      ,   0.58,   0.48,  182,       ,   ,,109.629166667,-18.3708333333,232.3117447,-2.53023602662
661,NGC 2362         ,07 18 41,-24 57 18,   5.0, 1480, 0.100, 6.700,  -2.29,   3.03,    2,  36.43,  4,,109.670833333,-24.955,238.178892086,-5.54823500169
662,Bica 4           ,07 19 07,-22 01 40,   2.5, 3930, 0.940, 7.800,  -6.81,   2.88,   16,  19.00,  2,,109.779166667,-22.0277777778,235.619862036,-4.10719229823
663,Ruprecht 15      ,07 19 33,-19 38 00,   2.0, 3416, 0.370, 8.700,  -0.21,   6.12,   98,       ,   ,,109.8875,-19.6333333333,233.543796672,-2.90309982555
664,NGC 2367         ,07 20 06,-21 52 54,   5.0, 1400, 0.050, 6.700,  -2.56,  -0.13,   49,  33.10,  3,,110.025,-21.8816666667,235.596422267,-3.83739963448
665,Haffner 6        ,07 20 06,-13 08 00,   6.0, 3054, 0.450, 8.826,  -0.55,   3.58,   95,       ,   ,,110.025,-13.1333333333,227.860447443,0.257967318016
666,Berkeley 37      ,07 20 24,-01 06 00,   4.0, 5250, 0.050, 8.800,  -2.44,   5.44,   43,       ,   ,-0.05,110.1,-1.1,217.230070718,5.93471132063
667,NGC 2364         ,07 20 46,-07 33 00,  13.0, 1919, 0.310, 8.300,   0.88,  -2.57,  312,       ,   ,,110.191666667,-7.55,223.002935212,3.02002039191
668,FSR 1255         ,07 20 53,-19 38 51,   2.6, 1023, 0.000, 8.495,  -2.59,   4.81,   66,       ,   ,,110.220833333,-19.6475,233.703262431,-2.63219556662
669,Saurer 1         ,07 20 56,+01 48 29,   2.6,13200, 0.140, 9.700,   3.46,  -6.73,   12,  98.00,  4,-0.38,110.233333333,1.80805555556,214.689314698,7.38603067659
670,Juchert 12       ,07 20 57,-22 52 00,   2.0, 2128, 0.870, 7.850,       ,       ,     ,       ,   ,,110.2375,-22.8666666667,236.561943072,-4.12217844187
671,Berkeley 77      ,07 21 27,-03 14 01,   6.2, 4630, 0.120, 8.800,  -1.80,   0.56,  122,       ,   ,,110.3625,-3.23361111111,219.252918165,5.1812971747
672,King 23          ,07 21 47,-00 59 06,   7.2, 3113, 0.160, 8.950,  -2.15,   2.25,  147,       ,   ,,110.445833333,-0.985,217.287594926,6.29459266903
673,Wit 3            ,07 22 02,-08 58 46,      ,     ,      ,      ,       ,       ,     ,       ,   ,,110.508333333,-8.97944444444,224.414330143,2.62718688597
674,Haffner 7        ,07 22 55,-29 30 00,   3.0, 4500, 0.130, 9.180,  -1.69,   2.18,   65,       ,   ,,110.729166667,-29.5,242.673217172,-6.80425409908
675,Ruprecht 16      ,07 23 13,-19 27 05,   3.5, 2160, 0.710, 8.200,  -1.25,   0.07,   72,       ,   ,,110.804166667,-19.4513888889,233.788431594,-2.05479283379
676,Haffner 8        ,07 23 24,-12 20 00,   5.0, 2380, 0.032, 8.500,  -3.60,  -0.73,   70,       ,   ,0.06,110.85,-12.3333333333,227.533318733,1.34450171839
677,Ruprecht 17      ,07 23 36,-23 11 00,   3.0, 1263, 0.291, 8.325,  -2.93,   5.08,   29,       ,   ,,110.9,-23.1833333333,237.128228724,-3.73120324693
678,Berkeley 78      ,07 23 38,+05 22 15,   6.0, 4800, 0.010, 9.450,   0.77,  -4.54,   77,  59.10,  1,,110.908333333,5.37083333333,211.784838044,9.59876744762
679,NGC 2374         ,07 23 56,-13 15 48,  12.0, 1468, 0.090, 8.463,  -1.78,  -0.76,  331,  29.25,  1,,110.983333333,-13.2633333333,228.414620831,1.01977990745
680,Majaess 88       ,07 24 07,-25 53 56,   6.0,     ,      ,      ,  -7.28,  15.90,    5,       ,   ,,111.029166667,-25.8988888889,239.589773463,-4.89883333391
681,Ivanov 6         ,07 24 14,-24 38 00,   4.5,  442, 1.080, 7.200,   0.79,   0.20,   21,       ,   ,,111.058333333,-24.6333333333,238.480096819,-4.28332867092
682,Collinder 140    ,07 24 27,-31 51 00,  60.0,  405, 0.030, 7.548,  -7.33,   2.70,   10,  19.34,  4,-0.1,111.1125,-31.85,244.929752705,-7.59117452979
683,Majaess 89       ,07 24 38,-24 34 59,   5.0,     ,      ,      ,   2.58, -16.90,    1,       ,   ,,111.158333333,-24.5830555556,238.478329414,-4.17945005316
684,Ruprecht 18      ,07 24 39,-26 13 00,   7.0, 1056, 0.700, 7.648,  -1.45,   2.43,  137,       ,   ,-0.01,111.1625,-26.2166666667,239.927936651,-4.94145735675
685,NGC 2383         ,07 24 40,-20 56 54,   5.0, 3400, 0.330, 8.450,  -2.32,  -0.33,  181,  57.37,  1,,111.166666667,-20.9483333333,235.269979294,-2.46100084639
686,Haffner 9        ,07 24 42,-17 00 10,   4.0, 1900, 0.540, 8.150,   1.36,   2.09,   66,       ,   ,,111.175,-17.0027777778,231.796319758,-0.587294297022
687,Majaess 90       ,07 24 45,-24 29 34,   5.0,     ,      ,      ,  -6.54,  22.43,    3,       ,   ,,111.1875,-24.4927777778,238.410898667,-4.11364032833
688,NGC 2384         ,07 25 10,-21 01 18,   5.0, 3070, 0.310, 7.150,  -1.29,   1.37,  106,  53.25,  5,,111.291666667,-21.0216666667,235.389867358,-2.39279926577
689,Ruprecht 19      ,07 25 51,-21 35 00,   5.0, 1797, 0.208, 8.000,  -1.84,  -0.68,  120,       ,   ,,111.4625,-21.5833333333,235.960516047,-2.51833575835
690,FSR 1270         ,07 26 05,-21 11 03,   7.9, 1607, 0.312, 8.700,  -0.47,   0.93,  246,       ,   ,,111.520833333,-21.1841666667,235.634422786,-2.28140918519
691,Waterloo 7       ,07 26 08,-15 05 36,   2.6, 2800, 0.420,      ,  -1.79,   2.63,  119,       ,   ,,111.533333333,-15.0933333333,230.278929389,0.621906515176
692,FSR 1253         ,07 26 17,-18 25 55,   6.0, 2640, 0.620, 8.400,  -0.02,   0.65,  149,       ,   ,,111.570833333,-18.4319444444,233.233391538,-0.933524955827
693,Melotte 66       ,07 26 23,-47 40 00,  14.0, 4700, 0.150, 9.530,  -3.09,   3.26,  284,  22.10, 36,-0.33,111.595833333,-47.6666666667,259.55924822,-14.2436709398
694,Trumpler 6       ,07 26 25,-24 12 00,   6.0, 2083, 0.620, 8.650,  -3.68,   3.76,   77,       ,   ,,111.604166667,-24.2,238.331228831,-3.64087656533
695,Ruprecht 20      ,07 26 43,-28 49 00,   5.0, 1208, 0.100, 8.500,  -0.67,   1.00,  112,       ,   ,-0.29,111.679166667,-28.8166666667,242.451389177,-5.75232037862
696,Ruprecht 21      ,07 26 56,-31 11 00,  11.0, 3894, 0.770, 8.650,  -2.28,   4.03,  299,       ,   ,,111.733333333,-31.1833333333,244.579928926,-6.81393921614
697,DC 3             ,07 27 00,-37 31 16,   0.7, 4317, 0.541, 9.260,  -1.61,   4.99,   17,       ,   ,,111.75,-37.5211111111,250.278160218,-9.7080430053
698,ASCC 38          ,07 27 11,-05 33 00,  31.2,  500, 0.070, 8.600,  -3.46,  -0.32, 1450,       ,   ,,111.795833333,-5.55,221.979978708,5.36499303161
699,NGC 2395         ,07 27 12,+13 36 30,  14.0,  512, 0.120, 9.070,  -3.36,  -6.02,    9,       ,   ,,111.8,13.6083333333,204.60512046,13.9877721124
700,Trumpler 7       ,07 27 22,-23 57 00,   5.0, 1474, 0.266, 7.430,  -2.99,   2.64,   93,  32.87,  3,,111.841666667,-23.95,238.213357056,-3.33155911236
701,NGC 2396         ,07 28 00,-11 43 00,  10.0,  588, 0.050,      ,  -3.19,   0.29,  232,  17.70,  1,,112.0,-11.7166666667,227.523271903,2.62717792178
702,FSR 1275         ,07 28 06,-21 47 46,   4.0, 3750, 0.600, 9.400,  -1.79,   0.06,   56,       ,   ,,112.025,-21.7961111111,236.3963488,-2.15940832345
703,Czernik 29       ,07 28 18,-15 24 00,   5.0, 3000, 0.470, 8.450,  -3.04,   2.18,   88,       ,   ,,112.075,-15.4,230.797564631,0.935312926007
704,Haffner 10       ,07 28 36,-15 23 00,   3.0, 3700, 0.550, 9.300,  -1.04,  -0.36,   54,       ,   ,,112.15,-15.3833333333,230.817466368,1.00680107818
705,NGC 2394         ,07 28 36,+07 05 12,   8.0,  940, 0.130, 8.950,  -0.27,  -0.83,   82,       ,   ,,112.15,7.08666666667,210.783112026,11.4689895613
706,ESO 559 13       ,07 28 42,-20 49 30,  10.0, 2749, 0.250, 9.000,  -2.03,   0.35,  283,       ,   ,,112.175,-20.825,235.609065329,-1.57337759509
707,Haffner 24       ,07 28 56,-18 19 00,   2.0, 2936, 0.480, 7.900,  -2.52,   6.63,   60,       ,   ,,112.233333333,-18.3166666667,233.431890201,-0.325918404243
708,Ruprecht 22      ,07 29 18,-29 11 00,   3.0, 1609, 0.208, 9.030,  -2.52,   3.49,   39,       ,   ,,112.325,-29.1833333333,243.043183945,-5.42581052844
709,NGC 2401         ,07 29 24,-13 58 00,   2.0, 5888, 0.350, 7.800,   2.01,   4.43,   61,       ,   ,,112.35,-13.9666666667,229.665263283,1.85394598663
710,Mayer 3          ,07 30 06,-18 32 00,   4.0, 2494, 1.000, 7.100,   0.55,   2.06,   38,       ,   ,,112.525,-18.5333333333,233.754654955,-0.186847494983
711,Dolidze 26       ,07 30 06,+11 54 00,  23.0, 2070, 0.375, 8.475,  -0.02,  -0.62,  408,       ,   ,,112.525,11.9,206.508034681,13.9007103194
712,Waterloo 8       ,07 30 12,-15 50 00,  12.0,     ,      ,      ,  -3.21,   0.64,  212,       ,   ,,112.55,-15.8333333333,231.397081055,1.12960091954
713,Ruprecht 23      ,07 30 39,-23 23 36,  12.0, 3060, 0.540, 8.780,  -2.75,   2.68,  301,       ,   ,,112.6625,-23.3933333333,238.082026994,-2.40537204168
714,Ivanov 7         ,07 30 40,-15 18 00,   2.8, 2299, 0.370, 8.550,  -7.27,   4.74,   80,       ,   ,,112.666666667,-15.3,230.98297009,1.48411054107
715,Bochum 5         ,07 31 00,-16 56 00,  15.0,  872, 0.194, 7.545,  -2.67,   1.43,    2,  16.00,  1,-0.171,112.75,-16.9333333333,232.454233462,0.769662518779
716,FSR 1234         ,07 31 10,-15 25 46,   4.8, 1706, 0.437, 8.440,  -2.04,   0.98,   75,       ,   ,,112.791666667,-15.4294444444,231.15445591,1.52766310171
717,Czernik 30       ,07 31 18,-09 58 00,   3.0, 9120, 0.240, 9.400,  -1.43,  -1.94,   37,  79.90, 17,-0.21,112.825,-9.96666666667,226.36860787,4.17330537248
718,Bochum 4         ,07 31 37,-17 11 36,   5.0, 2291, 0.630, 7.000,  -2.40,   0.11,   31,  16.00,  1,,112.904166667,-17.1933333333,232.753098563,0.773759855199
719,FSR 1227         ,07 31 53,-13 51 36,   0.4, 4500, 0.416, 8.975,  -1.51,   4.26,   47,       ,   ,,112.970833333,-13.86,229.860666158,2.43394417251
720,Ruprecht 24      ,07 31 53,-12 45 49,   5.0, 1983, 0.350, 7.780,   0.42,   0.97,   80,       ,   ,,112.970833333,-12.7636111111,228.897909577,2.96046816804
721,Bochum 6         ,07 32 00,-19 25 00,  10.0, 3981, 0.700, 7.000,  -1.19,   2.37,  217,       ,   ,,113.0,-19.4166666667,234.745155205,-0.2179006738
722,ASCC 39          ,07 33 00,-22 57 00,  36.0, 1500, 0.000, 8.710,  -2.22,   0.75, 1501,       ,   ,,113.25,-22.95,237.952976806,-1.71862279965
723,NGC 2413         ,07 33 07,-13 24 00,  24.0,  440, 0.040, 8.460,  -2.35,   2.13, 1166,       ,   ,,113.279166667,-13.4,229.601244059,2.91792433105
724,NGC 2414         ,07 33 12,-15 27 12,   5.0, 3455, 0.508, 6.976,  -1.87,  -0.26,  153,  67.14,  2,,113.3,-15.4533333333,231.411512467,1.94556018718
725,ESO 429 02       ,07 33 24,-28 11 15,   3.0, 1670, 0.900, 8.600,  -1.52,  -0.56,   45,       ,   ,,113.35,-28.1875,242.59339007,-4.16117311983
726,Ruprecht 40      ,07 33 28,-20 31 00,   2.0, 1836, 0.250, 8.265,  -2.87,   1.66,   22,       ,   ,,113.366666667,-20.5166666667,235.874796279,-0.4475053633
727,ASCC 40          ,07 33 36,-13 45 36,  21.6,  700, 0.110, 8.580,  -2.47,   1.72,  913,       ,   ,,113.4,-13.76,229.973761954,2.84737595185
728,FSR 1243         ,07 34 33,-15 58 22,   0.8, 4336, 0.666, 6.700,  -1.02,   0.03,  133,       ,   ,,113.6375,-15.9727777778,232.023650616,1.97872312938
729,Teutsch 61       ,07 34 40,-19 47 23,   3.0, 1920, 0.550, 6.950,  -0.90,   1.94,   51,       ,   ,,113.666666667,-19.7897222222,235.375501164,0.151219834341
730,Haffner 11       ,07 35 30,-27 41 59,   7.0, 5800, 0.500, 8.900,  -1.78,   2.28,   71,       ,   ,,113.875,-27.6997222222,242.388886956,-3.51977466456
731,NGC 2421         ,07 36 13,-20 36 42,   6.0, 2200, 0.420, 7.900,  -3.07,   2.41,  197,       ,   ,,114.054166667,-20.6116666667,236.270532606,0.068982082922
732,NGC 2422         ,07 36 35,-14 29 00,  25.0,  490, 0.070, 7.861,  -7.15,   1.10,   23,  25.92, 13,0.11,114.145833333,-14.4833333333,230.958133048,3.13023054874
733,Ruprecht 25      ,07 36 47,-23 23 00,   2.0, 3585, 0.708, 8.895,  -3.68,   2.44,   47,       ,   ,,114.195833333,-23.3833333333,238.754156247,-1.16867961539
734,Czernik 31       ,07 36 59,-20 30 35,   6.0, 3200, 0.480, 8.200,  -2.15,   2.16,  102,       ,   ,,114.245833333,-20.5097222222,236.269158244,0.275369598035
735,ESO 429 05       ,07 37 02,-32 11 54,   1.2, 3596, 0.810, 9.100,   1.70,   4.45,   11,       ,   ,,114.258333333,-32.1983333333,246.501325183,-5.40111288094
736,NGC 2423         ,07 37 06,-13 52 18,  12.0,  766, 0.097, 8.867,  -1.34,  -0.91,  417,  18.47,  9,0.14,114.275,-13.8716666667,230.483535101,3.53684885573
737,Ruprecht 26      ,07 37 11,-15 39 47,  11.0, 1820, 0.350, 8.600,  -1.51,   1.25,  330,  15.00,  1,0.313,114.295833333,-15.6630555556,232.060711842,2.68282242452
738,Alessi 18        ,07 37 11,-26 23 18,   1.4, 6287, 0.645, 9.010,  -1.39,  -0.34,   24,       ,   ,,114.295833333,-26.3883333333,241.423102573,-2.55534716376
739,Melotte 71       ,07 37 30,-12 04 00,   7.0, 3154, 0.113, 8.371,  -5.07,   5.76,  265,   0.55,  1,-0.32,114.375,-12.0666666667,228.948760533,4.49789279085
740,Ruprecht 27      ,07 37 41,-26 31 46,  11.0, 1490, 0.030, 8.950,  -1.70,   1.73,  293,  10.90,  1,,114.420833333,-26.5294444444,241.601047705,-2.52648150152
741,BH 4             ,07 37 44,-36 04 00,   2.0,     ,      ,      ,       ,       ,     ,       ,   ,,114.433333333,-36.0666666667,249.985982709,-7.12962041673
742,NGC 2425         ,07 38 17,-14 52 42,   8.0, 3550, 0.210, 9.340,  -2.70,   1.00,  242, 102.90, 10,-0.15,114.570833333,-14.8783333333,231.50417034,3.29704864422
743,NGC 2420         ,07 38 23,+21 34 24,   5.0, 2480, 0.040, 9.300,  -1.76,  -2.38,  145,  73.57, 18,-0.38,114.595833333,21.5733333333,198.107130284,19.6340322276
744,Melotte 72       ,07 38 24,-10 41 00,   5.0, 3981, 0.200, 8.780,  -3.86,  -0.26,  124,       ,   ,-0.38,114.6,-10.6833333333,227.841081665,5.3606757675
745,Arp Madore 2     ,07 38 46,-33 50 36,   2.0,13341, 0.570, 9.335,   0.52,   7.96,   19,       ,   ,,114.691666667,-33.8433333333,248.125441454,-5.87624136667
746,Collinder 467    ,07 39 18,-10 33 00,   2.0,     ,      ,      ,       ,       ,     ,       ,   ,,114.825,-10.55,227.831420322,5.61872979481
747,NGC 2428         ,07 39 21,-16 31 42,  12.0, 2100, 0.050, 8.680,  -3.05,   1.90,  412,  47.35,  7,-0.145,114.8375,-16.5283333333,233.071078887,2.7139832831
748,Ruprecht 28      ,07 39 36,-30 56 00,   5.0, 4712, 0.416, 8.760,  -2.84,   2.31,   83,       ,   ,,114.9,-30.9333333333,245.657021262,-4.30960639802
749,NGC 2430         ,07 39 41,-16 17 48,  15.0,  650, 0.170, 8.680,  -2.35,   1.35,  529,  34.14,  6,0.13,114.920833333,-16.2966666667,232.908179274,2.89725026105
750,ESO 493 03       ,07 39 45,-27 17 36,   7.0, 1400, 0.100, 8.600,  -0.72,   2.15,   96,  20.77,  1,,114.9375,-27.2933333333,242.49353932,-2.49875346689
751,Bochum 15        ,07 40 06,-33 32 00,   3.0, 2806, 0.576, 6.742,  -0.87,   3.09,   29,       ,   ,,115.025,-33.5333333333,247.987920367,-5.48343232158
752,NGC 2408         ,07 40 09,+71 39 18,  28.0, 1133, 0.030, 9.480,   0.76,  -3.61,  189,       ,   ,,115.0375,71.655,143.625027745,29.4655321469
753,Haffner 13       ,07 40 30,-30 05 00,  14.0,  714, 0.050,      ,  -2.52,   4.34,  416,  68.00,  1,,115.125,-30.0833333333,245.008889908,-3.72474105907
754,NGC 2439         ,07 40 45,-31 41 36,   9.0, 1300, 0.370, 7.000,  -2.22,   3.13,    3,  66.00,  2,,115.1875,-31.6933333333,246.442435825,-4.46665428757
755,NGC 2432         ,07 40 53,-19 04 36,   6.0, 1900, 0.230, 8.700,  -0.85,   1.42,  165,  14.40,  1,,115.220833333,-19.0766666667,235.471205013,1.77827201324
756,ESO 429 13       ,07 41 08,-30 44 18,   4.0, 1606, 0.437, 9.020,  -3.34,   3.66,   56,       ,   ,,115.283333333,-30.7383333333,245.648049239,-3.92713925156
757,Ruprecht 29      ,07 41 18,-24 21 00,   5.0, 2312, 0.094, 8.600,  -3.77,   4.18,   63,       ,   ,,115.325,-24.35,240.103630758,-0.744275795671
758,Ruprecht 151     ,07 41 18,-16 15 00,   7.0, 2100, 0.200, 8.490,  -4.11,   2.55,  165,  26.02,  4,-0.102,115.325,-16.25,233.058401846,3.25808248427
759,NGC 2437         ,07 41 46,-14 48 36,  20.0, 1510, 0.100, 8.400,  -3.66,   0.28, 1287,  49.20,  3,0.059,115.441666667,-14.81,231.857586349,4.06442043064
760,Ruprecht 31      ,07 42 58,-35 35 50,   3.0,  930, 0.060, 9.000,  -3.87,   4.95,   34,       ,   ,,115.741666667,-35.5972222222,250.088166347,-5.97413080036
761,NGC 2451A        ,07 43 12,-38 24 00, 120.0,  189, 0.010, 7.780, -22.93,  13.39,    5,  22.70,   ,0.0,115.8,-38.4,252.575415913,-7.29860912295
762,ESO 368 11       ,07 44 22,-34 37 07,   6.0, 1490, 0.060, 9.000,  -0.59,   3.25,   84,       ,   ,,116.091666667,-34.6186111111,249.372800642,-5.24419624039
763,NGC 2451B        ,07 44 27,-37 40 00, 108.0,  302, 0.055, 7.648, -10.07,   5.45,    5,  14.00,   ,-0.45,116.1125,-37.6666666667,252.050896376,-6.72646988612
764,NGC 2447         ,07 44 30,-23 51 24,  10.0, 1037, 0.046, 8.588,  -3.24,   3.29,  353,  22.08, 12,-0.1,116.125,-23.8566666667,240.03863218,0.13459227153
765,NGC 2448         ,07 44 34,-24 40 48,  20.0, 1040, 0.020, 7.190,  -1.43,   2.93,  659,  15.00,  1,,116.141666667,-24.68,240.759408208,-0.263645461652
766,Haffner 14       ,07 44 51,-28 22 00,  10.0, 3483, 0.600, 8.350,  -2.74,   4.43,  242,  73.50,  1,,116.2125,-28.3666666667,243.98548948,-2.05054631787
767,Ruprecht 32      ,07 45 10,-25 32 00,   5.0, 5346, 0.500, 7.080,  -1.41,   3.45,   88,  83.00,  1,,116.291666667,-25.5333333333,241.566297402,-0.572825883921
768,Haffner 15       ,07 45 32,-32 51 00,   4.0, 3500, 1.050, 7.300,   2.08,   3.90,   62,       ,   ,,116.383333333,-32.85,247.951584556,-4.15765069544
769,ESO 258 01       ,07 45 47,-46 42 48,  10.0, 1031, 0.729, 8.705,  -2.61,   3.29,   10,       ,   ,,116.445833333,-46.7133333333,260.194585819,-10.8698288038
770,Ruprecht 34      ,07 45 56,-20 23 24,   9.0, 2630, 0.000, 9.000,  -3.01,   0.82,  209,       ,   ,,116.483333333,-20.39,237.202503108,2.15655719764
771,Ruprecht 33      ,07 45 58,-21 57 00,   9.0, 1558, 0.115, 8.810,  -3.67,  -1.15,  236,       ,   ,,116.491666667,-21.95,238.556999997,1.38146040266
772,Ruprecht 35      ,07 46 14,-31 16 48,   6.0, 3910, 0.450, 8.600,  -1.66,   3.24,   84,       ,   ,,116.558333333,-31.28,246.661934398,-3.24624383294
773,Berkeley 39      ,07 46 42,-04 36 00,   7.0, 4780, 0.120, 9.900,  -2.97,  -2.57,   92,  57.80, 67,-0.2,116.675,-4.6,223.46141271,10.0944923434
774,Herschel 1       ,07 47 02,+00 01 06,  43.2,  370, 0.020, 8.440,   1.93,  -3.93,   11,       ,   ,,116.758333333,0.0183333333333,219.353063067,12.3526856526
775,ESO 368 14       ,07 47 03,-32 58 06,   4.0, 4230, 1.040, 8.800,  -3.35,   1.34,   43,       ,   ,,116.7625,-32.9683333333,248.213551744,-3.94074627922
776,FSR 1343         ,07 47 03,-32 58 12,   1.8,     ,      ,      ,       ,       ,     ,       ,   ,,116.7625,-32.97,248.214998437,-3.94157979361
777,NGC 2453         ,07 47 35,-27 11 42,   4.0, 2150, 0.446, 7.187,  -2.84,   2.56,   97,  33.94,  1,,116.895833333,-27.195,243.275118347,-0.939683635273
778,Ruprecht 36      ,07 48 23,-26 18 00,   5.0, 1681, 0.166, 7.606,  -3.67,   2.29,   94,       ,   ,,117.095833333,-26.3,242.592804068,-0.333522972451
779,Teutsch 25       ,07 48 27,-27 54 51,   5.0, 1980, 0.570, 9.000,  -0.87,   3.36,   92,       ,   ,,117.1125,-27.9141666667,243.992978691,-1.13702787958
780,AH03 J0748 26.9  ,07 48 40,-26 56 48,   4.0, 4440, 0.390, 7.800,  -1.03,   3.64,   78,       ,   ,-0.1,117.166666667,-26.9466666667,243.182646462,-0.606098658214
781,FSR 1315         ,07 48 42,-26 59 05,   2.5, 2255, 0.729, 8.700,  -0.55,   2.05,   45,       ,   ,,117.175,-26.9847222222,243.219228037,-0.61895679559
782,NGC 2455         ,07 49 01,-21 18 06,   8.0, 2650, 0.540, 8.260,  -5.31,  -0.41,  207,       ,   ,,117.254166667,-21.3016666667,238.353702987,2.32033133659
783,FSR 1308         ,07 49 23,-25 34 07,   1.8,     ,      ,      ,       ,       ,     ,       ,   ,,117.345833333,-25.5686111111,242.076108902,0.230837582907
784,ESO 311 14       ,07 49 24,-42 42 18,   6.0, 1613, 0.100, 9.000,  -5.86,   3.15,   88,       ,   ,,117.35,-42.705,256.948091357,-8.37272926762
785,Ruprecht 37      ,07 49 48,-17 14 47,   2.8, 5250, 0.000, 9.480,  -0.60,   4.05,   23,       ,   ,,117.45,-17.2463888889,234.939914006,4.52679852924
786,Haffner 16       ,07 50 20,-25 28 00,   5.0, 3165, 0.175, 7.078,  -3.40,   2.03,  121,  65.80,  1,-0.111,117.583333333,-25.4666666667,242.09723148,0.467237496498
787,Ruprecht 38      ,07 50 30,-20 11 00,   2.0, 2928, 0.521, 8.730,  -6.41,   3.96,   64,       ,   ,,117.625,-20.1833333333,237.56401025,3.18564496405
788,Czernik 32       ,07 50 30,-29 50 45,   3.0, 4100, 0.850, 9.000,  -2.18,   2.64,   39,       ,   ,-0.38,117.625,-29.8458333333,245.885995703,-1.72985834409
789,FSR 1294         ,07 51 07,-22 07 50,   0.7, 2121, 0.208, 9.215,  -4.24,   0.76,   38,       ,   ,,117.779166667,-22.1305555556,239.316230466,2.32007666708
790,Haffner 17       ,07 51 37,-31 49 00,   2.0, 2880, 1.260, 7.700,   3.61,  -1.92,   96,       ,   ,,117.904166667,-31.8166666667,247.705506321,-2.52712703517
791,SAI 81           ,07 52 07,-28 07 21,   7.0, 2770, 0.400, 9.200,  -2.81,   1.47,  182,       ,   ,,118.029166667,-28.1225,244.584110935,-0.546355249166
792,NGC 2477         ,07 52 10,-38 31 48,  15.0, 1341, 0.310, 8.850,  -0.58,   1.81,  829,   7.26, 64,0.07,118.041666667,-38.53,253.563324717,-5.83767556062
793,SAI 82           ,07 52 14,-33 02 27,   3.0, 1150, 0.390, 8.650,   0.42,   3.74,   20,       ,   ,,118.058333333,-33.0408333333,248.826205396,-3.03949303604
794,Ruprecht 39      ,07 52 19,-22 27 00,   2.0, 4591, 0.458, 9.005,  -1.03,   1.21,   31,       ,   ,,118.079166667,-22.45,239.732937544,2.39587569813
795,NGC 2467         ,07 52 26,-26 26 12,  14.0, 1355, 0.338, 7.103,  -3.65,   2.68,  571,  58.24,  4,,118.108333333,-26.4366666667,243.172300185,0.377669695106
